Age,Gender,Weight(Kg),Height(cm),Muscle(%),Body Fat(%),Exercise per week,Waist circumference (cm),Hip circumference (cm)
29,1,68.21633772931408,166.04374475531444,56.933379190810996,24.596731531457845,4,8.426470176095732,7.576759109289078
27,0,70.97935929126842,174.32196129080754,59.1613636948795,28.667828273086442,1,20.634613350827124,26.35730558433965
68,1,80.2745499576403,184.14326617930445,40.535693798446886,29.76575382249271,2,12.096122255793798,27.951157621145317
76,0,66.02771038258136,171.382141417327,38.902600539406514,41.723564241633504,1,18.270565561045704,9.140254166618815
26,0,59.84762462490636,168.9610490844342,51.42330285772445,27.388520118406966,2,7.907136027292552,6.5154407995534065
71,0,66.42133184545152,172.58579637468156,42.383747251752496,39.61443481371674,2,22.629380649494802,16.932256778767446
29,0,71.72302042434362,177.3209897270016,46.326979369989886,30.074341204134893,5,17.223323278844177,13.870673674664777
62,1,87.95784694368325,184.5526280042399,38.41441891833098,29.071608342156335,0,9.181063312160623,19.81946967195269
35,0,72.71914297094752,178.23829414358173,60.05984404503385,29.87421527782909,2,17.570594558906457,24.773205338856695
44,0,47.7870447112786,152.80435822533764,48.82233134418722,29.68684466334094,2,3.7060009599180486,13.869109850538964
71,0,62.41771890041079,166.09123398344053,40.08429716915693,41.04312254040829,6,14.227120374646324,20.143206668502188
70,1,80.92987007464477,173.24203341095392,39.457383443431354,34.887221731200086,0,14.753123829186137,27.802376431139514
32,1,85.84985777889115,168.87895728391192,50.77603166981762,31.6742578132637,3,20.19376907215131,21.13687244060451
21,1,86.32435926377026,169.56775336598085,53.981507087849465,23.060536608653084,6,24.618689387048295,32.06093282609718
25,1,82.48717567216573,174.81102664736383,47.34216628286475,20.25099370316691,0,15.69429332639352,19.81656321830872
59,1,79.02335582942118,172.93564449396155,50.3556011493347,28.897034404487222,1,17.027707980920262,17.807370273981643
39,1,69.97963092273292,174.65292061982603,47.601363867091415,19.423172934629413,4,21.15390220191056,21.44812308852858
76,1,71.94134876138088,168.54527190903065,32.22404454639998,37.00633081542134,2,14.75594057726853,17.390048910894066
73,0,69.83360553632829,162.77581181938257,37.641429123256195,44.55609695107727,7,20.10140008362604,20.313594082934483
28,1,72.77355178665978,177.0166254317846,56.186379765515916,17.958492334109092,6,13.053163219897563,21.031255657745024
46,1,75.53740212332188,184.40164070238205,49.77377665463819,21.54798175052415,0,9.031324178264665,14.277884500267469
19,1,127.71767427587965,181.31831346682895,46.26094490818466,33.52389509311271,0,27.785062758216377,36.37195528135284
46,0,59.07218064066956,146.89177533716247,40.332337966667886,39.74780317424787,3,9.518353672175522,10.836307228944845
52,0,50.117383168314475,163.14729037756715,52.67605044676925,33.1180906064686,6,15.81567001650016,19.29889700818938
30,0,67.55670191370876,164.89043889799973,50.60514062348482,26.736842760518428,4,25.815575641561995,22.461322768067696
34,0,54.16572330644646,173.97340292462337,53.69957681098764,24.93456548274009,4,9.618047753500354,18.208839733021144
61,0,57.89318561493098,160.25439024688072,39.26214570724159,37.19793135492066,2,20.00194432816316,14.253993909516293
40,0,62.24108750811667,160.01521123600102,51.110486168760495,32.56917920853525,3,11.059638088519186,17.07675587625892
47,1,41.68157884014679,174.4646101117193,60.69653094796143,9.479648502204022,6,13.413115264885246,14.67291759729438
54,0,74.10675043139733,181.84221708126407,45.21018807066223,34.43277030073097,0,21.12041148721502,24.098484165497318
29,0,60.42428192079218,160.98413320292536,66.82675304726911,30.583060758681384,6,16.886844186588792,11.087188472028778
25,0,45.64243008478254,160.1446199201092,63.59083228031957,27.35178629175184,6,7.32474034691671,11.220797666129604
72,0,64.29974262351824,162.97972360085296,43.16334281068857,39.678626935629396,6,19.223245574589072,16.774012529761617
55,1,75.05765398851379,175.61734043749644,56.558288318118066,25.919702758448175,3,17.88808165987392,16.420447109964172
35,1,86.77838936025101,158.94018246424693,43.26481237404079,28.663717186185604,6,20.88173278736903,26.131483100124107
26,1,74.24568585868157,181.1137676428062,52.78523225897541,19.099671027369183,2,6.398859537741494,17.055469407685457
63,0,61.78472333854687,166.54844197320426,45.10671852520552,32.092141179575016,1,19.42489026017065,20.57774919249779
64,1,101.16186874148504,176.33025820728955,40.75490605067831,35.58110175583323,6,26.153375886552517,15.701662418053388
37,0,64.35231600750235,165.52512391644584,50.240961244638136,30.85562399520643,0,20.09926766041444,17.76427376348302
18,1,80.94058250711882,175.05851222069612,61.12156559004713,18.820796036199294,0,21.666288671115215,19.195075293448816
30,0,70.2890033502566,176.74118784842568,54.211663555103804,29.374330071366533,4,10.419341988797767,21.625730368951395
75,0,68.29388812298166,165.36569615763636,36.725574219310396,39.49220029783799,2,18.76880852805408,22.853024977548742
34,0,64.18403845906785,169.37369560330959,49.873318570330916,27.93631609159963,0,14.795379179084804,11.8200827249223
54,1,69.56731155089165,179.30021374306764,47.63796695229659,25.272763487742488,1,18.805100562776836,14.553708984876518
74,0,46.63644945845124,168.55681945905224,38.96671985031798,28.235272561383255,7,6.049058537236531,12.283880718856919
62,1,67.8030161509476,186.89054616965868,38.91609104270818,17.00382678893984,5,14.539718067533398,17.758628559243743
40,1,41.606163294178664,181.54141543531014,47.402235198919584,9.553354560055947,3,9.718076618995383,4.951342394107806
21,0,52.96970304781247,158.86139205298042,58.096126777526436,22.25122067533592,0,14.41835466371261,16.207146468813935
38,1,85.65534595066119,187.0151095527844,50.78501613038796,19.442001949933854,6,14.314919489866941,23.570559104275745
45,0,80.36125008782982,164.5936570227338,43.09349176628889,39.52781122958941,0,19.724338270181555,20.060501010192745
57,1,56.735262913910034,177.62774756071198,43.06862654549883,19.077280994626648,0,19.901202764234448,4.209740015210604
55,1,91.7053299191293,174.21069324271124,45.00693662613492,29.28564649424616,5,18.01103782616706,15.888566194941788
48,1,87.21368326687863,172.37233100190866,53.90155317833227,31.142495411594364,4,13.282990182468222,26.070951628524796
25,1,106.85670513496343,179.3793145413111,52.67411030501626,31.676342727833063,4,21.548059481134164,21.090924076601567
69,0,67.47897710656426,154.8283085487203,40.66019188452456,43.135235354832254,4,16.18874575430162,15.167570880405236
40,1,76.5232673411405,175.5446317296123,56.70305302016509,26.978774138381254,3,17.880980504596597,18.945994637386402
36,0,62.89177718895217,171.54968833003394,51.26206566907469,31.74881594006664,1,19.88660532276046,12.120394305155166
60,0,67.52753036338069,178.07796246279764,53.91457126014435,34.53373907049969,6,9.763727595347063,23.526650975108705
78,0,53.04103842269942,155.51781540909343,37.129881275385884,38.81603772747434,0,21.202879968117873,14.961444382140481
24,1,87.42447823700884,176.422373317186,49.22389652863798,23.214341224756566,2,23.249729297225493,21.55627245973916
46,1,66.67535851048844,167.49339744566547,48.43531808321227,22.901088150499763,3,14.025783841497075,14.547135337076654
18,0,57.93151571516552,176.07191914137425,61.56941963670926,20.906899037710794,1,16.546024970049746,15.076976431683716
29,0,55.66506929988357,154.7470085550342,44.52062760591535,25.989749928082308,7,18.158091088096405,13.429749277781957
76,0,80.4665052177179,158.43766895992096,39.23604667991095,51.80065400694059,5,26.159338284934748,19.244772588822393
35,1,50.38894511341148,176.06665690372012,52.792330202866026,13.055121607086322,3,9.692326361307565,8.027579962116093
56,1,87.99253615100142,176.97351420772577,37.514439903879605,29.1677329201065,3,28.43944020769868,22.214827821435062
72,0,68.58868599606285,174.23870194503576,33.1501581468044,41.57025748506969,7,18.23003610060625,14.489273572896575
22,0,68.59157078807041,155.23753682638318,55.53519967425618,29.520297102776276,2,23.653949026705945,19.918028857383874
32,0,79.00715969462381,161.53084822238904,55.895347610461,35.93537595230729,4,26.257570357763257,12.458837359601059
65,0,59.74492606828275,168.0473085244719,40.89122083628954,36.35455377375172,7,18.074351951888495,21.834751230591728
78,1,76.39913077003362,185.4726878760913,36.00739107656018,31.376458812166636,7,22.135352811042594,17.594575757540685
40,1,87.12353777885771,163.1380047990775,48.647468834806375,38.696536103303046,2,26.430857795640513,20.443056473448777
69,1,56.34223246136081,161.8465046163357,39.001853135028625,24.697952865423034,0,10.705776064112062,5.041444931947321
60,1,65.95143026208704,176.54529615566446,47.921415292299066,22.995163742380647,4,18.333664607161378,21.023242644020776
79,1,77.09030609658387,169.31852531492478,34.36144180502681,33.50721533962298,2,22.77400735704589,21.380777508266263
53,1,87.98054610912843,177.94531487041866,45.330511772966254,32.04347191133855,2,19.021126587912757,19.736646699970283
26,1,87.73858553150617,173.81432986867642,54.42677053295023,22.56556110872287,3,12.253877578143658,25.655011432185248
52,0,62.731011868492935,161.82416562741648,40.686380866592806,32.86335530954351,6,10.591741565489784,16.812844801268323
60,1,75.19593279858245,158.50373205664033,46.12463572848294,38.50388201970689,1,22.19745437032198,26.428859850791145
58,1,84.79033969886711,165.81842992401724,41.600465592936246,36.30247759304318,6,14.671815501446412,27.621810330897375
23,1,77.71835916596255,183.3562755572475,53.78417149166741,17.38298067868315,1,13.493988157471877,17.937184849634153
35,0,77.15346548712625,160.9708106725641,52.82135149413032,40.32031582467026,6,10.532835994764834,15.589343177827974
31,1,104.00078745239134,184.4145466043249,55.79637598178353,29.24040011557347,1,17.827615456806996,25.776854204755878
20,1,57.6412867904603,175.85003739991967,71.09314866806905,12.712675836836839,7,5.361847739577867,24.05133536086495
28,1,79.53236511931827,174.28722143168974,55.21916251422662,19.247669114782607,7,13.956348368204061,14.47002744621095
40,1,76.09713883868541,167.4907486211588,50.957321836206525,25.085445204069202,4,11.475234727329795,23.754188389946897
19,0,49.511544186437604,160.93856551983887,61.3525225303161,16.999220179757806,5,22.360786907569494,21.71324280390786
39,0,56.28864301718475,152.22671262225293,48.656158834094285,32.31153111579301,3,16.713308846348134,11.069991066772346
70,1,95.06545613652573,168.45709183847765,45.599009619581274,39.62409959704494,6,22.37818726450604,23.710075914659935
77,1,64.71948413737944,167.66479116343694,33.21701907033134,30.39235103113932,7,20.130676504140645,19.092419178364494
61,0,64.3552912069582,157.54083350855302,38.52972519628332,41.156783263276466,4,14.56937846473549,14.728200580296058
74,0,63.068447233129646,163.72028496345024,32.99646054107765,38.53746021588045,3,11.380091771113168,16.11597431053563
61,1,96.30456349567689,163.84061880576098,41.96873289781911,41.57937315034182,1,20.59466674251709,25.99337934382303
77,0,67.56705863894979,166.0201716836442,38.748028957328096,41.646936890609666,6,18.293505162845797,25.206160117896196
57,0,63.672234970182096,148.56802389137152,41.24891426318623,42.287109362592155,1,16.874347376025217,27.91398520351192
62,1,61.68197003935278,165.68041076430472,33.66332951266839,25.486857804267814,0,19.05490144392499,16.476588210487222
44,0,53.94652027767236,160.6004565602495,41.11036937814597,27.328631298080044,2,17.585126545718083,14.639350673983637
59,0,58.99497186575569,164.7627681985536,41.08706211131207,35.4643369063243,6,17.38347262441232,29.582262259899885
62,0,80.77913605662442,163.2114343228088,45.967520454672275,45.61324537539354,6,15.518193331834011,25.14427764891636
35,0,67.32934457642622,161.28073794975612,56.10587751344437,33.43845004197496,6,18.403937903088227,17.587947740536784
50,1,65.91677896396955,160.0530938576669,51.68162641576236,26.548395213067266,0,11.131348867236412,15.923455293674131
57,1,93.61374791553008,175.41312996780889,39.297763876429514,29.325701101248775,4,20.533303539157746,26.431761813191557
70,0,63.917139913917154,174.71250589619882,37.37678650225832,34.652904842282744,6,15.21704059706041,25.992593039832666
49,0,69.98727676550482,163.05624769230096,46.12449078525259,36.38916322145665,3,20.913353569386285,20.40493702450862
64,1,42.59347215863921,172.6943477096587,54.34157460225879,18.588753546888086,2,13.61738992742644,14.330538654511628
66,1,88.29027224157241,169.14195390068647,40.94486562697485,35.583825123834245,4,27.223718804675098,17.020262517780253
53,0,70.70751232129558,171.94525486272448,38.368780746554414,32.200389094946495,6,13.725217066665778,16.43071254495606
19,0,83.9299612585906,171.2472947840536,55.008044996954496,33.90668128447018,7,20.978308079978138,17.532759546419367
53,1,59.77064367091038,179.48904781712278,48.48023564323173,16.029186446952167,5,12.340925937661208,16.06687472912213
35,0,61.44076581136716,172.05784187132593,56.57967438181206,24.055462481185504,6,8.341401608467345,19.275547122550424
27,0,59.71566929841119,150.7054217342229,58.15474748477397,30.48941427563242,5,13.496494126269948,23.715264556931057
73,1,78.06782445465251,184.8197892414872,38.01632839989922,29.028041454044217,7,13.448678487406923,24.883625382001547
25,1,67.2599736501266,184.53891351187704,55.13476248153276,12.505462030628667,0,13.121902999871056,25.918763804067456
22,0,66.72230172712798,173.85568902214794,57.72507884886434,24.01922763617986,3,18.096510776948943,14.275725280670565
47,1,74.68334488706351,175.32389260783617,41.845082081217136,21.032222579451936,2,20.085033257965804,17.423636650297937
70,1,90.43237537106714,185.43285029242924,42.15568372571089,31.357374415230574,3,25.433725710699317,20.4097181669706
64,1,82.20422320712045,180.13268551224795,47.311278105099895,30.052869772817218,4,19.97595642219386,17.841546278426623
74,1,98.5697190627186,160.08596968298565,41.110402371235764,48.120060784746464,2,21.82707637697106,30.09414631764804
43,1,86.2950678718651,173.1856130009697,46.394250558455155,27.87242249884588,1,14.631352965808535,27.048465645591687
23,0,61.66915682581509,152.39640799303737,71.58732917571992,28.47175359452495,6,16.0550419193888,17.87039655910492
77,1,79.23458136445227,165.75549791335104,39.204188215723995,36.645291316105556,2,24.72340602234793,19.58503073280893
20,1,110.57990632478591,181.97867900515766,52.787614224644365,27.43574503288948,3,27.32948029878402,25.711549481979613
29,1,85.8671018937085,179.70147100029308,50.95819825449901,22.172259072775788,4,24.761499974809354,24.349669777111483
27,0,69.86723791290225,170.45837067144572,62.843839174643776,33.53204079212302,0,19.785291419747967,16.580761150176222
56,1,108.66098132012374,170.8974902794911,39.47805430016711,41.086249534287774,0,19.26559409920854,23.249095370773052
38,1,91.62292002091282,184.38846166114115,52.78900797223671,25.791487288291535,5,23.82212473269101,26.432809976707222
70,1,70.97386932778815,172.67442857963337,39.42162201277116,28.22385920012536,1,11.360670410096297,23.217662978406594
26,0,50.10244292888122,160.74211972447372,48.08603604440227,24.59689617496682,5,7.765891197026638,8.66990687211306
29,1,80.21248697304247,171.98325198074298,52.54325551145538,23.534437839867568,1,17.319948763727762,24.717845429633808
19,1,101.41786845318,168.48176174762435,55.05846512969498,31.361226155082,4,20.57752261830093,29.799276739032045
70,1,90.46011885959062,173.20953798779607,43.196882161211995,35.879224708299645,3,18.33693295716165,35.25864770546054
45,1,92.81368417487548,167.98428079834852,44.21389936483236,34.20297520593734,5,17.375859177571147,31.31354996294872
47,1,79.21138044289486,166.77735301917176,45.193421341157695,25.608558907301504,6,23.934062909478307,25.482862764370473
54,1,71.59994429512803,191.18924612554812,41.308193992484505,20.826586931924087,7,13.655451668994864,17.42534102202506
19,1,104.53144746475155,169.3622944212367,55.45322666746964,31.23118685211663,1,20.379850918497915,35.27112373002542
47,1,95.01790698869402,170.1844468095759,47.38568416881079,33.81966736482614,5,17.96632120896379,24.971289183957108
68,0,70.8451543724848,155.95732251766714,40.281746892645984,43.923750638693114,2,16.43771949672495,16.26647999569822
58,1,68.72666547727151,171.8270758888115,43.794700278864504,26.262436929279225,2,18.618534916889764,22.267847779854172
49,1,67.39650643199286,166.86413683771744,36.895746036174444,24.477936302772278,2,15.86652066941582,22.057867218962908
26,0,78.19929369234336,167.2703501548703,53.95601477812583,34.63571688429848,0,20.728492700014733,18.347826390174966
50,1,76.88048044705921,177.64756068990272,47.20801248727191,26.339955001502304,0,15.67197393372624,22.763787179435674
20,1,76.00343705775283,172.03476054023687,58.12705732401202,18.77341358622049,1,15.084498828331512,19.00319163149158
67,1,71.88007895583326,177.26278188193206,49.80789204069736,26.609945539661307,2,10.10371730360556,24.144019767620787
60,1,78.44427273769305,194.26532395508707,43.954810036947805,22.339973167645198,3,14.017136998870196,15.92738193052131
21,0,62.59608080153956,159.39250187555274,54.87403982861841,27.81333624056419,0,17.394772496134557,20.72905809601152
69,1,92.43617696546409,171.07884228180563,33.952155133564155,36.050880942180136,1,16.923296013761718,21.51607352865131
49,0,59.563430877455076,173.4670186433857,53.373262657451356,29.553902003690602,6,14.158119949391512,13.627756587522244
52,1,100.77716969358957,179.70605289580465,46.03129479178618,32.78403512599797,1,23.659047615719647,30.685025929391355
26,1,60.46829099131045,188.30052221838824,65.40102780525066,11.750533846809162,4,14.138879291558894,7.956474133563554
58,1,57.14942694258235,184.71532998357688,43.709202928587786,16.70400534783489,3,6.372064975892355,12.05746401541363
36,0,39.93358417203244,155.20037077580605,60.00231359434856,23.055577167978136,2,11.900781429480121,2.4220379063004156
59,1,59.68919200188215,170.63370886467888,43.64971383385517,23.632117531810717,7,10.587594477356749,15.99373071687802
78,0,63.132305950196844,161.11273842510417,32.146577711669266,41.892510757800295,4,18.284846673170936,8.49445553822753
58,0,63.11821910528392,154.80605775148396,50.247572228050885,35.80306328009067,2,17.12163081167415,17.761524105486256
46,0,63.255016568561395,158.9227493533363,47.96925172669007,36.36476913747577,5,21.061260271936053,23.396451458003085
40,0,64.2832545393555,171.25053642837443,58.40783625869882,34.92146041559838,0,19.588146168499417,18.441536503269035
42,0,57.89072197445118,173.33218335414327,51.849121839841864,27.900800483417125,4,18.997260871116673,8.776887542996514
48,1,104.58526264020006,181.1568561793208,49.900804554637205,34.00288859148059,5,20.735945935135668,21.42943546196921
44,0,61.338655153332155,164.9999379681234,50.9328345516967,30.9777699307553,4,11.894086527733181,11.856960977232372
33,0,45.20111290950758,168.17107992301183,54.33283511880791,21.39778896176234,6,7.517990876779664,8.505400409597975
64,0,69.00332484041128,167.1750144535943,51.144818293843656,39.33746912284544,7,7.819319094673007,17.868532345937812
67,1,79.41994819948494,171.62159508296335,37.43368250942205,31.856611826876012,5,12.4222791382929,25.83694053357945
43,1,88.70298509304949,168.8937617027088,44.147125504806,31.92681348383491,4,19.681077299403285,19.547610886926083
33,1,94.15598475867402,161.5143443300831,50.95842297345208,37.14104986244455,2,21.216521415927502,24.262498961826942
39,1,89.2053328813984,178.83873830551872,43.11644684468769,23.8353074285341,1,20.17380666596926,23.543596443502416
30,0,71.06453656911432,157.9987698716998,57.92317879119594,36.295838766544705,1,22.88251691263146,13.808163165602028
31,0,85.90782081568545,163.05402314007603,59.4299830479195,44.82229666775504,5,28.870021854050666,29.007343087566955
43,0,81.31862008287024,170.08713628352248,45.47265826656297,40.11486421591841,0,15.051939991020378,22.71346938688836
79,0,69.38302248362655,162.71604623330364,37.13332343446592,46.634575715200064,7,16.87376780910644,18.02138466039167
77,0,57.001167302347895,170.00933942992376,39.6801322542754,38.52152888473895,2,16.838202060440704,13.421989631459393
51,1,94.73762544163162,173.44918659815548,46.96947329882028,34.173235059366576,5,20.001374710941086,24.890605560504596
27,0,62.179562956648105,152.14795431926183,46.950665633558415,30.451470012509095,0,18.14430449852081,24.341499412022877
25,0,47.06128342945861,165.1048432846153,61.38339666605266,23.231301245624955,6,12.721276377827643,8.119602596185988
19,0,75.34717863875748,153.89239294606136,56.9052403720032,38.65417942466573,3,24.752588293342697,11.641847484043822
76,1,82.88310744563528,182.2285137239924,36.73371551084476,31.71386717611849,5,31.771690947787324,25.342918802786897
34,0,53.23200903448984,164.16950158568196,53.64632327388698,28.54257724847177,2,10.376227161117377,9.218724580177913
34,0,63.86633431184398,162.55293930013679,56.01209067943525,32.73487275335702,3,8.04556141357429,11.36231037703062
20,1,70.38224143719549,170.1063936864988,56.99960390921165,15.90500384520254,1,22.826442020674317,19.05829309326405
39,0,57.9347461849124,167.40732200898628,57.37201891383714,30.18009052618662,6,16.186214203198077,14.422005883379091
21,0,52.54499933824066,170.5133677403175,59.2402638903096,21.091309232987193,7,14.440021998746463,7.050671728513941
52,0,49.112519303728675,164.0602636389062,43.36775750701844,27.7966835824693,4,11.734229499978065,6.845145424622577
48,1,60.1456021077536,167.45668456738153,49.90955172369092,21.21890725899124,6,7.548566574129273,10.88144999228571
68,1,88.85170214295246,166.22677685087646,39.87382380534596,38.17515191827243,4,25.687717358517606,19.77007873565321
55,1,63.15905047084567,190.8128437397169,48.239812861779626,17.549848585861824,0,14.205605631065131,23.982085803008196
34,1,90.71398704324633,176.8654891076537,50.6588602302669,24.220135754761536,4,21.806955515669227,26.977069714737546
47,0,66.10733465202132,170.7632092824078,48.23457411485557,32.046929148605415,3,10.431818222567097,22.629901500435317
64,0,68.54412323109814,154.06002681626572,29.980406073656702,43.31304942804512,0,16.821434558590937,19.17500485591246
46,1,70.39966608172772,170.7839303413948,42.68935657306354,19.260262061370486,0,10.665135747183689,15.349916439397063
62,1,61.619854879410696,181.34887910270996,57.95044795962995,22.286182555258385,6,9.398692567206222,18.29007443620755
68,1,67.32874585395504,172.44437412739984,47.53655220561581,22.815284785768647,0,20.87654992870736,23.83656525155731
63,1,82.00358944947045,174.99179072264943,41.610638880322256,30.606745323370692,4,16.64567491118737,21.59114737312867
25,0,73.77522139903886,163.90292197668703,56.586430692971405,37.40565557920364,1,25.61813874405711,23.24709249765126
66,1,81.828686087839,191.21350616452938,32.011246711874335,25.528822151153996,2,18.540613539970842,21.714368352842833
27,0,58.85182762233739,158.666736018281,54.301110284557296,33.946045523566696,0,14.040446785092904,15.18660129009171
32,1,83.27595719055809,176.2976779050323,56.35453099731811,23.016592934197032,3,17.65466691784129,26.052608608677744
60,0,68.59985554976038,164.09702468357315,41.569160218916366,37.67913162485131,5,20.576045741461026,25.85179404861369
59,0,72.49399439927662,159.4809894858886,46.56271099064657,44.18654788178608,6,9.671691791754261,18.9282612132317
76,0,71.19167765112105,160.30205743341148,41.81767874538631,47.28898914203913,2,24.493351235629103,19.74331550244013
75,1,85.16917150673217,170.9391786873035,35.09834126220206,35.985399692404165,4,16.341890131006302,18.748419385958
40,1,76.25628974933093,169.937393221692,47.10037263464857,24.878275948728398,5,15.426275170319283,20.26471206916863
36,0,57.27413703263141,162.43503773154322,61.08689652559383,28.74498069337427,5,21.880952137502586,14.660245979056665
34,0,68.94708147084961,161.61519905427295,51.09717146334588,33.43709893494535,6,26.243556008082837,21.59759533408409
52,0,80.75061906818976,154.7004820812089,40.076457107242696,47.27759913614203,4,31.11536181458287,27.031898833422566
63,1,78.84302505390531,176.9862950630786,41.90522331615426,28.178240972286652,3,22.658479856497422,19.605759140724164
32,0,78.75277268973956,156.47073127542248,47.89985695851306,40.30645748331607,7,16.303355203101827,25.421999120345255
29,0,68.83401292015002,168.47948411167326,50.66298891785903,27.834454991550412,6,11.281059604099719,32.59141390587001
40,1,99.68146217242136,181.0394142734257,48.717712700230194,29.791010998142973,1,22.011012507485226,20.34919402515875
26,0,70.53018520377923,171.55001387390305,56.340476110273464,25.667266343237447,0,11.9959020912173,4.070359362489212
77,0,91.96443430517898,169.94431579595238,33.720476480376874,50.155693875990636,0,14.725924895726813,23.62966290895439
18,1,80.82458312517886,176.51878710980242,51.60691996862754,17.502852827124272,5,24.289811153390076,25.386122787463975
75,1,107.47296436100743,166.51843066458628,37.28046001713009,49.80163732329339,0,28.71473572042585,30.233171837281567
63,0,57.53452443856052,162.271316119162,32.42331175936542,32.83760994975906,0,16.30744392873476,21.211419515803488
66,0,65.12662785994925,160.89968425997282,33.444911956399196,37.7053015597401,2,23.915416856291344,17.101240507998597
27,1,41.83915498155412,169.95235791711085,73.80896033044404,8.069833924517539,2,13.3080099133302,12.698217404652308
59,0,52.193171115747276,165.53966482395347,34.9524003567055,28.73061703856292,2,14.998275162834847,19.124258272567104
49,1,61.08295933435632,178.9010205965554,46.29141790562366,17.721722581131758,0,11.152287488426621,12.289821493492486
50,1,92.105065960367,180.67294657362064,48.007103338937526,30.27079153767042,7,19.941130501764643,17.147513273773846
24,0,55.52685837658821,162.19546541545455,61.16501319032973,25.659311868684572,1,4.208081730754927,21.287221742974857
73,1,91.36929223304696,181.14672416037203,41.892030433543574,30.747077582804728,6,16.75133158555629,21.01438131166679
40,0,78.53821098609029,155.96101910621022,44.86213293691194,43.758619645861096,3,21.34814471622079,20.182466528645463
68,1,81.41625254923258,171.65322058318165,33.77013365759364,31.68030164980409,0,26.417984562902493,22.022350765780413
73,0,59.81139394130941,174.79889970297782,42.538410621902614,33.373897981876496,3,3.4983511773750102,21.303869495122093
22,1,84.69493162616146,173.9503992493873,47.796616744411814,24.554521071448022,7,19.547595378711208,19.065198919082277
75,1,101.58462901693956,177.57388139220996,33.11340355898208,40.72290822377677,1,14.905779429404825,35.43625993966954
44,0,48.5668112841057,161.16785842631097,52.880843170199064,28.863268566545173,0,14.184437053261824,14.635446315823835
44,1,70.67204999176272,176.94292331294685,54.735927171080945,20.701761729522993,6,17.279005410159918,23.821457088443253
19,0,53.78170661550445,153.19089257465617,56.35450706275316,24.409113398434773,0,17.94253413157713,12.326436241902485
30,0,48.64391588176484,167.58477798989168,67.89886343487761,24.159786999193372,1,7.397805552051876,18.010142063358693
27,0,54.74659137324809,169.60235724682838,46.64612528139217,26.024196754742206,2,14.385843225805658,11.879621939007803
29,1,102.70419095391544,168.15614918216562,52.39872182557421,33.81298215333985,6,26.90330608331121,28.52274790803806
73,0,58.148699059446706,170.29111017930916,41.32951458206321,35.6498968648403,7,16.876665620874014,18.521661670271932
75,1,76.3531562471413,178.18792745921274,32.91956236014503,32.234701454523304,6,20.683436946275027,21.862383238658364
72,0,67.72019445953079,169.3484591279298,42.43227121884263,40.63617147943373,4,15.474997627441603,21.267017372365597
52,0,56.2329264030562,163.15694978202765,47.986404487947425,33.756787242885586,5,14.98978555580364,22.92968032630209
19,1,87.55893907269522,177.36256455853047,61.93647257254785,20.307811640096617,1,20.891989448717013,26.732356636853822
26,0,81.42148453473914,158.9103240281777,55.006094193565616,36.94549318082238,0,21.18965241493525,19.09514290461462
48,1,50.855975952229635,162.84997092624442,36.859984498407734,19.811893838450167,3,10.31007701482676,12.88364511869337
27,0,61.02555138091025,170.82637789198637,53.241635556350396,25.976317626044263,5,13.810614542950633,15.40151065331495
19,1,75.10652617456613,168.9157456258451,59.020101808676706,20.276963737921683,1,20.611479659020237,23.2004796946508
66,1,105.3074635723282,186.1723582367431,42.45699254262366,38.61481152828711,0,28.501256138042677,29.145810123117162
71,0,68.88485153663687,166.7393337974149,38.58654422866505,39.13265604270018,3,21.73385113838301,25.160618102632213
56,0,77.52883494501516,153.49084834100245,44.11488824387382,45.66916101206427,7,21.181514456177045,24.96686626528928
50,1,90.1455005040891,183.04213393219712,41.76987947138911,28.03733217395002,0,17.57524730401095,18.072210376327824
18,1,86.19288658385307,186.12571038543828,57.2884787468896,17.673963484665997,6,18.53505121215162,25.069747368619602
64,0,78.75814727521333,164.1376604904173,39.285293735697856,46.33728830562233,2,18.309957836884607,19.05533216080077
26,0,97.49912682989117,161.46487204252213,54.581400399976296,45.08060894973635,2,26.091743070711495,21.864965333202502
67,0,64.95143490461594,155.15204015361158,36.19040214087085,44.067586547868316,2,25.758392301365348,19.138273723153024
59,1,91.56155718816092,165.0570805142844,43.1979212907748,38.18847982538686,4,20.566968389567744,29.800417864376808
60,0,50.23430485366218,158.68485685324677,40.79137964509268,30.145032581649968,0,5.839189800226704,21.135074341188442
70,0,59.22838847419152,160.69943443338607,34.41526004289066,38.125107081526856,5,11.272140388032417,16.484216194950257
24,0,65.97357040399476,185.02367523369008,63.246054182590385,23.04722328248515,1,17.978570889985242,23.504027491774544
35,1,84.44562119385753,166.7391957059046,50.322602842622956,28.668394382569545,2,22.50060738333341,30.18892866250711
62,1,67.58787500786777,184.47456977712076,51.51372714006548,21.271157532275726,5,18.13371929322944,14.614254275786319
70,1,84.04285930547772,186.1081516860146,40.83262719543013,28.74847689782145,5,15.188942368789387,19.670859877932855
78,0,84.43432695650856,158.11012311894598,36.10942580452114,48.26800110764427,2,15.77759712181583,23.990355698165345
53,1,91.5140338646206,181.54787070228738,48.19721772464851,31.849326790328494,5,24.179624758040212,24.108037184945537
43,0,42.24890647918527,167.0809386366131,55.043185623106204,22.337348734943212,1,1.9259447518448631,7.507223056375974
45,0,64.6709545500654,166.04958607687814,50.45360763878609,30.06363813026905,3,17.79752725512399,21.170989662165756
